ra,dec,redshift,x,y,z
184.7239847,20.63127544,0.06286494,-58.63338760477779,-4.8452533494670185,22.150622094446213
181.5707517,43.57305031,0.07402991,-53.61423112613411,-1.4701911641257979,51.02725088913275
224.8720682,31.74732535,5.610000000000001e-05,-0.03380857025247296,-0.03365792870316444,0.02951837415740068
171.12188559999998,23.21747807,0.06108498,-55.465424666343395,8.663949022006888,24.081059684462595
170.8392472,1.208528665,0.07364184,-72.68640658207704,11.721538872616664,1.5531977428272956
208.80248730000002,30.71697446,0.04216794,-31.766953275997626,-17.465826237361288,21.539284046840685
158.5577032,30.09025215,0.04513084,-36.34614058863315,14.274857919591044,22.626957700769285
358.692185,12.42527089,7.070000000000001e-05,0.06902604169181102,-0.0015758398709353934,0.015212241684299528
134.51843280000003,52.67338327,0.09705634,-41.26262593613796,41.962141015756686,77.1784137983135
231.9334568,5.568475265,0.07775722,-47.71700834969792,-60.92899478500724,7.545195210981564
180.020474,-0.43098276700000004,0.08026797,-80.26569404456913,-0.028682040872510698,-0.6037754591314565
339.0729757,-0.330910549,0.004153254,3.8792245123172777,-1.4834286637244782,-0.023986896285084967
230.6769139,56.16209313,0.07838471,-27.659513990942013,-33.76555552684887,65.10761328394912
185.017564,30.05705008,2.59e-05,-0.022331248360519227,-0.0019606292933892666,0.01297232744863894
238.1361048,11.24794469,0.07020213,-36.34809586391162,-58.47776411175751,13.693286241601626
133.8417433,51.06156677,0.000201385,-0.08766932245206799,0.09128749778674103,0.15664163199364045
159.4392432,12.6100261,0.000208617,-0.1906165661478363,0.07149909203300027,0.04554401428798412
354.8306212,49.88202921,7.290000000000001e-05,0.046783042228470344,-0.004232381750164655,0.05574803946839776
217.45203360000002,49.65221759,0.07180485,-36.90532525582328,-28.269396148660057,54.7245346501413
238.7622855,10.42738922,0.00019500599999999998,-0.09945802380890573,-0.16398102053062713,0.03529400008161706
138.26902809999999,21.5766376,0.000614255,-0.4262832274179413,0.38021805551075827,0.2258894537395709
22.5961185,32.89778446,0.06718213,52.078706095245444,21.67413377350414,36.48943529228963
351.43303439999994,-2.441278931,5.9999999999999995e-05,0.059276697636028115,-0.00892980249193961,-0.002555727845809825
204.67009,29.35284864,3.4899999999999995e-05,-0.027642951757227877,-0.012696858260175982,0.017107513216963265
155.66263909999998,14.92636611,0.04159179,-36.617034248283936,16.56197801457038,10.713107976165864
100.5812578,38.26197151,4.5799999999999995e-05,-0.006603619965796924,0.035350080236313586,0.028362017393576206
185.5179859,5.916921134,5.9e-05,-0.05841372678472545,-0.005643109563647626,0.006082091545851314
215.4062145,28.40431039,0.029590199999999997,-21.21444422845573,-15.079784134993183,14.075773604308543
193.85300619999998,10.34555556,0.07796865,-74.47008974529322,-18.364676265510177,14.00195635664815
261.79885490000004,34.71272105,0.07658227,-8.980018468874034,-62.30818992548402,43.61069610613194
243.6625299,58.17650898,0.0,-0.0,-0.0,0.0
205.393825,46.2782497,0.05998318,-37.45219515330645,-17.77866355571503,43.350133601682685
339.20810689999996,14.71135081,0.06330986,57.24656751265303,-21.736662809805033,16.077511347584128
21.6483713,16.50892367,0.00011371700000000001,0.10133874693078508,0.040221846836276484,0.03231435434257376
194.3439645,40.84392735,0.000405209,-0.2969820800976177,-0.07594251839722331,0.2650070030798802
183.2945926,14.14621544,0.000227675,-0.22040592043052076,-0.012687655133428885,0.055643142177541655
1.243444588,-6.825802961,0.00040640800000000003,0.40343239040680046,0.00875674609127344,-0.04830205205317818
131.31665790000002,5.26993954,0.060276199999999995,-39.62734144799103,45.08041637268594,5.536258291445657
152.19491619999997,16.2350477,0.03410226,-28.96191278422556,15.273168628029923,9.534257445982579
71.26715434,-0.5777081629999999,0.000175195,0.056262054895300354,0.16590584340093353,-0.001766445409044237
133.1827616,1.561314085,1.8100000000000003e-05,-0.012381733767097903,0.013193159475796759,0.000493165253137076
192.6027015,23.95008046,0.07020887,-62.61791678946609,-13.999862694044237,28.500627504886783
217.9741039,16.85749985,0.04827234,-36.41739355753848,-28.425888757248682,13.998610785055693
207.3376781,42.93364893,0.07357506,-47.85130015146535,-24.73776143676552,50.11572295114226
38.33414413,-1.105047629,0.000115788,0.09080801284058575,0.07180375557717499,-0.00223303223383021
176.89106040000001,35.04181315,0.06315478,-51.63081667296427,2.8043044963830503,36.26183783018615
149.5436105,14.68715247,0.07701533,-64.21912162283547,37.76214271158058,19.526547335117616
171.0977844,8.520832448,0.000823733,-0.8048274232644642,0.12606449678054027,0.12205169684175719
59.63527711,11.26356762,6.86e-05,0.03400955852666924,0.05804974846329944,0.013399128037627064
159.2085534,15.62429051,0.08325281,-74.95529234124356,28.460040951617085,22.42232351847359
343.34353139999996,13.35904632,0.000216071,0.20140349381518538,-0.06025718920412729,0.049923750552763775
339.0242478,-0.774864711,0.00015702,0.1466011920441628,-0.056203752456286664,-0.002123464401149666
252.9644215,18.87183803,0.08202404,-22.738454904105023,-74.20929038616767,26.530869320039745
237.0821955,3.391881715,0.09622431,-52.200086485966416,-80.63409554593647,5.693104717332444
118.0322461,17.10680046,0.000137777,-0.06188613832330554,0.11623303895809262,0.04052762350539719
245.28065389999998,10.92726965,0.09946562,-40.839761488331064,-88.71309482571063,18.85497944854638
117.42464509999999,52.25462152,0.06735619,-18.99085241422468,36.5985294018125,53.261163163433665
241.03754159999997,18.76666781,6.440000000000001e-05,-0.02952693493652574,-0.053350410667006035,0.02071844093835215
143.7269085,58.87667655,0.000134469,-0.056035029399477285,0.04112131853802705,0.11511309483674663
28.60409629,-0.331021871,2.15e-05,0.018875583094102272,0.010293052694492204,-0.00012421387220195673
30.53209485,6.559569807999999,0.05043948,43.16136741260394,25.456565332567948,5.762012427382569
225.08411009999998,20.61176526,0.000238133,-0.1573751098400425,-0.1578378422121084,0.08383087771018588
16.4817707,15.35521671,0.09065165,83.82372448618626,24.800711614076466,24.004782115692052
64.4674156,27.80965733,2.25e-05,0.00857794579819258,0.017957747741131028,0.010497053965240621
171.31930730000002,7.301433213999999,0.0913825,-89.60318704474321,13.680314813318565,11.613748933193854
19.80631172,0.021445331,0.07827569999999999,73.6451743064469,26.523058901525996,0.02929793905988252
186.0191804,6.892460197999999,0.0758646,-74.90110691121112,-7.897775424478453,9.104222096358782
148.17808480000002,18.84132577,0.07687622,-61.82091289128064,38.36333406713462,24.82705238304616
21.09347423,15.119539000000001,0.07183144,64.69841620468,24.956575366118024,18.736063062310407
172.1044824,51.02835652,0.03370282,-20.99596429415539,2.911756624391154,26.202504320603907
181.54282690000002,20.32522363,0.00015653,-0.146730621168293,-0.003952030710111634,0.05437046224590352
157.8118667,41.25568176,0.09067258,-63.11760339918266,25.742568559041526,59.79134610445672
124.8208898,19.98024211,0.000200177,-0.10742377386255077,0.1544423702216025,0.06839969604070635
173.0015486,6.501110578,0.09405304,-92.75200580440257,11.385969602732443,10.648917724695124
351.1483088,12.91124867,0.04410479,42.47769466770921,-6.6151410755784585,9.854839684701298
4.460768222,3.088255352,9.27e-05,0.09228497807430758,0.007199407599045859,0.004994131761114496
226.5965221,47.09105204,0.08806054,-41.19678409158011,-43.55908101353634,64.49876081646461
127.52846240000001,10.45467768,0.00024449599999999997,-0.1464635492552692,0.19067881171188064,0.04436567952476873
186.7523355,8.646931663,0.09476483,-93.03784233598597,-11.015599871048105,14.247436887878488
23.35630636,27.72664622,8.56e-05,0.06956228004286572,0.030039325413135583,0.03982572188877023
117.9870625,13.17173493,4.46e-05,-0.020378913045143984,0.03834804803056131,0.010163026879046569
146.8250458,28.54402747,4.29e-05,-0.031542909928195764,0.020621414692410904,0.020499075329032498
102.9058314,16.35801712,0.000115113,-0.024669668643570154,0.10766307528729382,0.03242024734173002
122.94546270000001,30.83851428,0.07805488,-36.44771705655311,56.24169056881905,40.01250373497084
118.5466805,26.36320704,0.09661607,-41.36851386747407,76.04351373405625,42.90332226786062
208.23289519999997,46.54093531,0.08879025,-53.807394204167004,-28.891058036492023,64.44982226160073
139.19852769999997,27.03438553,0.0037237190000000003,-2.510777883179666,2.1673579237476783,1.6925239267629246
40.78292701,28.20217568,5.13e-05,0.03423250712510137,0.029530911279069136,0.024243571002590183
182.4225391,38.21078008,0.000395725,-0.31065927919417086,-0.013142905893660666,0.24477816875740485
217.93853540000003,8.290957515,0.02989092,-23.327711246042586,-18.185338744490576,4.310271594202397
180.6291928,45.0636398,9.42e-05,-0.06653142117259327,-0.0007306432398890389,0.0666834024117772
141.0889781,27.18691357,0.0,-0.0,0.0,0.0
238.0197517,25.19822188,0.07083641,-33.94677194932236,-54.36788789518314,30.15868733425909
210.2816307,48.08720205,0.07008941,-40.431441147160065,-23.608841063838167,52.15790049967752
191.1367061,-3.3427739919999997,0.000792081,-0.7758431245301081,-0.15273060395887808,-0.04618570444104793
198.7543274,19.99667889,0.09382211,-83.48471580590359,-28.346274456357712,32.08394109370687
226.4794444,7.819636337,7.35e-05,-0.050142547161383645,-0.05280126844197001,0.010000050754243185
30.30977535,0.65836975,4.7799999999999996e-05,0.0412634678718567,0.02412186870588564,0.0005492443211034209
102.8935923,16.50143715,0.000126663,-0.02709961247276717,0.11838395906348438,0.03597728184953799
51.82151089,1.198218505,0.09912619,61.25781977598159,77.90496972685222,2.0728608413733816
195.17191100000002,60.92100038,0.04095119999999999,-19.209183763547742,-5.208908691364081,35.78931839003482
204.80481809999998,35.28374717,0.000679621,-0.5035932479873049,-0.2327441400570555,0.3925668216898859
9.452779293999999,-0.62936501,0.000116132,0.11454816645972996,0.019071753058819772,-0.0012756253279844715
323.9455891,0.325106147,0.05064277,40.94191572342297,-29.80548804644345,0.2873542801968448
49.16390726,-7.754972873,0.00016398,0.10624541531909777,0.12292985749213761,-0.022126957780842022
14.64170496,15.05224155,0.06736968,62.945452023724904,16.444997431203507,17.49588272477433
172.4042708,55.53347266,0.06813025,-38.21827105241675,5.096506638924141,56.17045791967435
116.0268135,29.03768149,0.000144524,-0.05544459437090143,0.11354337174950603,0.0701497417158444
232.5685759,37.50449889,3.3299999999999996e-05,-0.01605660025104496,-0.02097730698619636,0.020273829928876788
162.4402542,0.44067881200000003,0.09153716,-87.26920956188138,27.615956648108178,0.7040324707298765
225.1053881,2.1952408869999998,0.000110813,-0.07815496456871625,-0.07844300639965995,0.004244670687534794
178.4112102,3.5502744589999997,0.07045125,-70.28901088530014,1.949586804437543,4.362646744881167
168.0938159,9.834130607,0.04683005,-45.149280330062716,9.519535280429897,7.99840713670934
120.3003459,39.35626459,0.000133748,-0.05217694018686167,0.08928889428651966,0.08481502092098651
191.0786244,9.051556265,0.04610835,-44.68561522282177,-8.749657661777565,7.253910854298983
180.3976748,15.99268489,0.07646345,-73.50230540149647,-0.5101681874499158,21.066798878523496
168.4197852,22.50215269,0.09187854,-83.1555485841193,17.039459892158998,35.16358427107909
229.51693569999998,4.8937673880000006,0.09830411,-63.58865903143285,-74.49733195110935,8.386180158003745
168.8377183,56.61965888,0.07520977,-40.597190779668644,8.010690575919135,62.802917454119644
215.8567743,0.481687507,0.00036917,-0.29919572611513545,-0.21623777217962895,0.0031035877992676483
84.66103709,-0.297281536,0.000108748,0.010118613963501196,0.10827475600324157,-0.0005642409911906669
177.51137869999997,15.02318688,0.00244776,-2.3618683618424248,0.1026514525306981,0.6344836784513199
216.50906129999998,53.08012732,9.2e-05,-0.044419286944370535,-0.03287941590516076,0.07355182497456562
157.5159563,53.23402587,0.04593038,-25.401795951266994,10.513481470466624,36.79422885133959
121.8951996,17.69685795,0.07616955,-38.34100110477535,61.60889923661493,23.15408206642502
141.5660614,39.76048605,0.000180378,-0.10861671345085214,0.08619335066415967,0.11536610743377228
168.63307880000002,53.17775847,0.07043675,-41.38712123805899,8.320244716597374,56.38453222333799
43.87582777,-0.8335031999999999,0.000589824,0.42512585788684104,0.408762446924217,-0.008580088373910352
246.63412799999998,23.35007514,0.03787524,-13.79111952202357,-31.92155010952688,15.011777576017595
119.060166,29.22101607,0.00034450400000000003,-0.14604060620400763,0.26281299258562024,0.1681798985722036
119.76873290000002,10.63550244,0.000256797,-0.1253095003084972,0.219079859620956,0.04739455084603028
129.3293319,17.62098376,1.4999999999999999e-05,-0.009060600722699364,0.011058335823221242,0.004540784443758758
339.13925389999997,13.75380138,0.07294579,66.20957873476209,-25.23101785867722,17.342886158438326
139.3079769,29.59133191,0.06199542,-40.875412126186305,35.1485011331124,30.613978058828273
168.86574040000002,29.46791958,0.04686286,-40.03230305126365,7.878886920890297,23.05353553534057
133.9678725,17.94777145,2.6300000000000002e-05,-0.01737038573196528,0.018007757366569684,0.008104342919046088
206.8569495,22.57828334,0.02880724,-23.73025459589306,-12.016634344385428,11.060406514456542
173.1513387,18.10322204,0.000326285,-0.30792039592054277,0.036982546393141226,0.10138649941395239
197.4524,11.65133309,0.02474769,-23.12200633722307,-7.2692272426177,4.997931429371641
227.16224029999998,37.48838454,0.02972423,-16.03635400947684,-17.294810035862493,18.090183664050123
199.8768983,1.0395904120000001,0.08137375,-76.51333620652593,-27.662553277422745,1.4763867323217073
144.39135339999999,14.13306327,0.00048316300000000005,-0.38092765960714087,0.27280437939587165,0.11797615563180404
204.41765790000002,11.00657272,0.06966878,-62.27043507779352,-28.270265347686415,13.301275092339948
134.54085659999998,38.64039923,0.09258716,-50.72513463035962,51.544698030123236,57.81424581001556
167.41114030000003,8.139201894,0.09058025,-87.51214676113362,19.543417575920195,12.824222735648554
57.12690395,-0.569661615,8.37e-05,0.0454284519336521,0.07029404844067011,-0.0008321710957380207
24.45040747,22.51509418,0.0,0.0,0.0,0.0
172.1257642,6.609321529,0.04868685,-47.90727053389317,6.62572723727854,5.603796167961229
155.99599030000002,36.57409431,0.09497029,-69.67339501577243,31.02643670790845,56.58917065013756
178.77955390000002,31.44084456,0.07944962,-67.76938341578165,1.4437606341968006,41.44234965370959
327.05143250000003,0.5321397379999999,0.000340036,0.28533200863131414,-0.18493283305578917,0.0031580697236263905
161.97826719999998,26.66100365,0.09467125,-80.45470671948327,26.175062000871833,42.480017331622506
169.9387563,6.408623601,0.02875915,-28.1399311512731,4.9928490354410435,3.210053275789273
219.80785120000002,61.45968161,0.04955168,-18.186771194762905,-15.156869056467624,43.530215537449806
184.0265965,21.93240488,0.08372578,-77.47442553228447,-5.453679969226718,31.272623808119505
159.4969261,61.88636017,0.06968769,-30.758164694596278,11.501887427914246,61.46556782257673
14.18511661,-9.624403268,0.05582202,53.358210199753614,13.486955811715097,-9.332810085507713
179.85003759999998,4.877858457,0.00014674799999999998,-0.14621601175229698,0.00038269754416556427,0.012478259247259982
124.374225,46.21533066,0.04456847,-17.411655667755028,25.453637628934892,32.17600187256495
179.2837169,44.47075782,9.9e-06,-0.007064167944843171,8.831728577359447e-05,0.006935396982443313
140.4268649,50.68103024,0.08725055,-42.61448254367399,35.22012317241362,67.49968352931305
204.6072494,2.397406563,0.07884217,-71.619253173804,-32.800815982291496,3.29800182403207
241.7118839,35.52180794,6.45e-05,-0.02487823758257882,-0.046226868271399456,0.037475324476292995
149.9418928,13.60413985,0.05228172,-43.981208277600786,25.45206939280349,12.297305730305963
222.72384280000003,-0.35297158799999995,0.000133156,-0.09781884567049488,-0.0903400291574565,-0.0008203045299242381
156.43155819999998,46.82425093,0.09762313,-61.225463576278884,26.70859761664899,71.19247807330898
158.0318376,29.77202145,0.02120471,-17.069443594756336,6.885472050415738,10.529202068175714
305.5833439,-13.06147707,3.17e-05,0.01796857706658344,-0.025113663830263387,-0.007164085930722219
139.27932769999998,41.80193871,0.04105246,-23.193754340845295,19.96433996686347,27.36383308887148
135.8467671,-0.744840891,0.000338721,-0.24300481242606997,0.23592623550194336,-0.004403223893024899
152.6569577,38.45301265,0.05238922,-36.443119755440655,18.844380573126625,32.579421657147
208.11095509999998,5.148542923,0.08055489,-70.76570832427753,-37.8027592714078,7.228846363242939
118.87424879999999,46.43746825,0.001013499,-0.33727305396814417,0.6116186268913678,0.7344043608990343
212.7098941,19.05519678,0.06660509,-52.97179957708172,-34.02020987569164,21.745155402697822
229.96229100000002,27.74029191,0.07292539999999999,-41.520506118585466,-49.41612631482115,33.94418944170188
152.45251230000002,42.72842508,0.07387795,-48.11651294386098,25.098579907665354,50.127975871206836
170.4894543,34.45929364,0.04054029,-32.96717804149771,5.523051546993662,22.93853061714158
43.70547601,0.377823632,0.00011771399999999999,0.08509373133377926,0.08133289708239907,0.0007762318458222491
207.8234822,49.57290985,0.08529255,-48.91604290447128,-25.816130008827134,64.92739994361209
139.4307144,27.69302798,0.00012403799999999998,-0.08342866815121988,0.07142947414624919,0.05764471352781575
241.08485699999997,17.43644365,0.03598106,-16.5979282474081,-30.048322164464608,10.781641420397795
158.83950969999998,11.8104919,0.04994397,-45.590369503395856,17.647180916250164,10.222296885429852
136.9495407,50.72625486,0.03769546,-17.43737961055716,16.28935392791527,29.18120020732589
142.586546,23.63432971,0.02150346,-15.64700512797516,11.968861693535208,8.620694418534073
95.15162968,63.39886517,1.9600000000000002e-05,-0.0007880510296034666,0.008740973374013528,0.017525249215047632
153.2519083,20.63281139,0.000575047,-0.4805756466131558,0.24220999480530922,0.2026337052608949
234.16235690000002,13.30869675,0.09106596,-51.88632878949522,-71.84263512562178,20.963151806843708
193.54231399999998,14.44173678,0.09359564,-88.1181907693849,-21.22414592640298,23.342320198186012
103.46536970000001,27.81795807,1.84e-05,-0.0037894314519861475,0.015826251885225708,0.008586615196693502
